"filename", "language", "HTML", "JavaScript", "CSS", "SCSS", "Less", "XML", "Markdown", "JSON", "comment", "blank", "total"
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\contacts\store.js", "JavaScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\contacts\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\contract\store.js", "JavaScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\contract\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\customer\component\alerttable\store.js", "JavaScript", 0, 94, 0, 0, 0, 0, 0, 0, 0, 3, 97
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\customer\component\alerttable\style.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\customer\store.js", "JavaScript", 0, 42, 0, 0, 0, 0, 0, 0, 0, 11, 53
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\customer\style.css", "CSS", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\followup\store.js", "JavaScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\followup\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\statebo\store.js", "JavaScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\statebo\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\store.js", "JavaScript", 0, 30, 0, 0, 0, 0, 0, 0, 0, 5, 35
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\style.css", "CSS", 0, 0, 14, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topright\store.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topright\style.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\store.js", "JavaScript", 0, 58, 0, 0, 0, 0, 0, 0, 0, 19, 77
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\style.css", "CSS", 0, 0, 44, 0, 0, 0, 0, 0, 1, 3, 48
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\opensea\store.js", "JavaScript", 0, 373, 0, 0, 0, 0, 0, 0, 6, 66, 445
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\opensea\js\store.js", "JavaScript", 0, 152, 0, 0, 0, 0, 0, 0, 0, 2, 154
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\opensea\js\util.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\opensea\style.css", "CSS", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\payment\store.js", "JavaScript", 0, 373, 0, 0, 0, 0, 0, 0, 6, 66, 445
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\payment\js\store.js", "JavaScript", 0, 152, 0, 0, 0, 0, 0, 0, 0, 2, 154
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\payment\js\util.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\payment\style.css", "CSS", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\prodocutTable\store.js", "JavaScript", 0, 516, 0, 0, 0, 0, 0, 0, 10, 93, 619
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\prodocutTable\js\store.js", "JavaScript", 0, 152, 0, 0, 0, 0, 0, 0, 0, 2, 154
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\prodocutTable\js\util.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\prodocutTable\style.css", "CSS", 0, 0, 32, 0, 0, 0, 0, 0, 6, 1, 39
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\todolist\store.js", "JavaScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 6, 20
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\todolist\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\store.js", "JavaScript", 0, 108, 0, 0, 0, 0, 0, 0, 0, 15, 123
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\style.css", "CSS", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\style.css", "CSS", 0, 0, 4, 0, 0, 0, 0, 0, 0, 6, 10
"c:\Users\kk\Desktop\outstanding-crm-front\src\router\store.js", "JavaScript", 0, 103, 0, 0, 0, 0, 0, 0, 12, 8, 123
"c:\Users\kk\Desktop\outstanding-crm-front\src\test.js", "JavaScript", 0, 93, 0, 0, 0, 0, 0, 0, 0, 4, 97
"c:\Users\kk\Desktop\outstanding-crm-front\test.html", "HTML", 66, 0, 0, 0, 0, 0, 0, 0, 0, 7, 73
"Total", "-", 83, 15072, 10795, 3594, 3516, 5342, 14, 17473, 640, 3525, 60054
